2.325455039391469692e-01
2.004889975550122327e-01
4.115729421352893325e-01
9.779951100244498735e-03
3.797881010594946760e-01
2.195055691388209662e-01
1.741374626460200914e-01
1.763107851127410919e-01
1.689758217875577395e-01
2.825319206737299527e-01
1.543058951371909793e-01
5.069274653626731908e-01
1.890790546047269871e-01
7.606628633523498939e-02
7.334963325183374572e-02
2.686769899483835711e-01
2.089106221135560992e-01
2.314588427057864828e-01
7.098614506927465317e-01
9.453952730236349355e-02
5.313773431132844394e-01
2.689486552567237065e-02
1.488725889703884919e-01
1.619125237707144671e-01
2.309155120891062118e-01
1.719641401792990909e-01
1.668024993208367390e-01
9.508285791904373674e-02
7.742461287693561123e-02
9.834284161912523747e-02
6.085302906818799290e-02
4.237978810105949568e-02
8.367291496875849111e-02
4.428144525944036763e-02
1.005161640858462380e-01
1.284976908448791089e-01
1.822874218962238502e-01
1.847324096712849723e-02
8.204292311871773380e-02
9.861450692746535907e-02
3.232817169247487188e-02
7.633795164357511098e-02
8.095626188535723355e-02
6.845965770171148768e-02
2.836185819070904390e-01
1.108394458027709834e-01
1.249660418364574761e-02
4.346644933441999592e-02
1.708774789459386045e-01
5.854387394729693161e-01
1.108394458027709834e-01
4.955175224123879452e-01
3.048084759576202285e-01
1.605541972290138453e-01
9.997283346916598923e-01
9.997283346916598923e-01
9.997283346916598923e-01
